"","uid","locality","assemblage","x","y","culture","cultural_period","regional_technocomplex","age_min","age_max","ochre","shell","ostrich_egg_shell","combustion_feature","burial","needle_eyed","point","bipoint","point_split_base","retoucher","preform","art","instrument","ornament","tg_1","tg_2","tg_3","tg_4","tg_5","tg_6","tg_7","tg_8","tg_9","tg_10","tg_11","tg_12","tg_13","tg_14","tg_15","tg_16","tg_17","tg_18"
"7810",7810,"La Cotte de St. Brelade",75,-2.1881444,49.1756167,"-","-","-",75000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7811",7811,"La Cotte de St. Brelade",76,-2.1881444,49.1756167,"-","-","-",75000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7812",7812,"La Cotte de St. Brelade",77,-2.1881444,49.1756167,"-","-","-",126000,273000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7813",7813,"La Cotte de St. Brelade",78,-2.1881444,49.1756167,"-","-","-",126000,273000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7814",7814,"La Cotte de St. Brelade",79,-2.1881444,49.1756167,"-","-","-",203000,273000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7815",7815,"La Cotte de St. Brelade",80,-2.1881444,49.1756167,"-","-","-",203000,273000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7816",7816,"La Cotte de St. Brelade",81,-2.1881444,49.1756167,"-","-","-",203000,273000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7817",7817,"La Cotte de St. Brelade",82,-2.1881444,49.1756167,"-","-","-",203000,273000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7818",7818,"La Cotte de St. Brelade",83,-2.1881444,49.1756167,"-","-","-",203000,273000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7819",7819,"La Croix-Guémard",1,-0.17321,46.999918,"Mousterian of Acheulean Tradition","Middle Paleolithic","Eurasia",30000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"7820",7820,"La Fabbrica",1,11.122,42.57,"Mousterian - Eurasia","Middle Paleolithic","Eurasia",41600,46100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
"7821",7821,"La Fabbrica",2,11.122,42.57,"Uluzzian","Upper Paleolithic","Europe",40000,41600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"7822",7822,"La Fabbrica",3,11.122,42.57,"Proto-Aurignacian","Upper Paleolithic","Europe",36000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"7823",7823,"La Ferrassie_Grand Abri",1,0.938124,44.951776,"Gravettian","Upper Paleolithic","Eurasia",25000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"7824",7824,"La Ferrassie_Grand Abri",2,0.938124,44.951776,"Gravettian","Upper Paleolithic","Eurasia",25000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
"7825",7825,"La Ferrassie_Grand Abri",3,0.938124,44.951776,"Gravettian","Upper Paleolithic","Eurasia",25000,35000,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1
"7826",7826,"La Ferrassie_Grand Abri",4,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",30000,39100,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"7827",7827,"La Ferrassie_Grand Abri",5,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",30000,39100,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"7828",7828,"La Ferrassie_Grand Abri",6,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",35300,39100,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"7829",7829,"La Ferrassie_Grand Abri",7,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",35300,45100,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
"7830",7830,"La Ferrassie_Grand Abri",8,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",35300,45100,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"7831",7831,"La Ferrassie_Grand Abri",9,0.938124,44.951776,"Chatelperronian","Middle Paleolithic","Europe",39300,45100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0
"7832",7832,"La Ferrassie_Grand Abri",10,0.938124,44.951776,"Mousterian - Eurasia","Middle Paleolithic","Eurasia",37400,48100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"7833",7833,"La Ferrassie_Grand Abri",11,0.938124,44.951776,"Mousterian - Eurasia","Middle Paleolithic","Eurasia",41800,57800,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"7834",7834,"La Ferrassie_Grand Abri",12,0.938124,44.951776,"Mousterian of Acheulean Tradition","Middle Paleolithic","Eurasia",58500,100300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"7835",7835,"La Ferrassie_Grand Abri",13,0.938124,44.951776,"Gravettian","Upper Paleolithic","Eurasia",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1
"7836",7836,"La Ferrassie_Grand Abri",14,0.938124,44.951776,"Gravettian","Upper Paleolithic","Eurasia",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1
"7837",7837,"La Ferrassie_Grand Abri",15,0.938124,44.951776,"Gravettian","Upper Paleolithic","Eurasia",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
"7838",7838,"La Ferrassie_Grand Abri",16,0.938124,44.951776,"Gravettian","Upper Paleolithic","Eurasia",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
"7839",7839,"La Ferrassie_Grand Abri",17,0.938124,44.951776,"Gravettian","Upper Paleolithic","Eurasia",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"7840",7840,"La Ferrassie_Grand Abri",18,0.938124,44.951776,"Gravettian","Upper Paleolithic","Eurasia",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
"7841",7841,"La Ferrassie_Grand Abri",19,0.938124,44.951776,"Gravettian","Upper Paleolithic","Eurasia",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1
"7842",7842,"La Ferrassie_Grand Abri",20,0.938124,44.951776,"Gravettian","Upper Paleolithic","Eurasia",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1
"7843",7843,"La Ferrassie_Grand Abri",21,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0
"7844",7844,"La Ferrassie_Grand Abri",22,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
"7845",7845,"La Ferrassie_Grand Abri",23,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
"7846",7846,"La Ferrassie_Grand Abri",24,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
"7847",7847,"La Ferrassie_Grand Abri",25,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
"7848",7848,"La Ferrassie_Grand Abri",26,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
"7849",7849,"La Ferrassie_Grand Abri",27,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0
"7850",7850,"La Ferrassie_Grand Abri",28,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
"7851",7851,"La Ferrassie_Grand Abri",29,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0
"7852",7852,"La Ferrassie_Grand Abri",30,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0
"7853",7853,"La Ferrassie_Grand Abri",31,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"7854",7854,"La Ferrassie_Grand Abri",32,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
"7855",7855,"La Ferrassie_Grand Abri",33,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
"7856",7856,"La Ferrassie_Grand Abri",34,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0
"7857",7857,"La Ferrassie_Grand Abri",35,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0
"7858",7858,"La Ferrassie_Grand Abri",36,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0
"7859",7859,"La Ferrassie_Grand Abri",37,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0
"7860",7860,"La Ferrassie_Grand Abri",38,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
"7861",7861,"La Ferrassie_Grand Abri",39,0.938124,44.951776,"Aurignacian","Upper Paleolithic","Europe",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
"7862",7862,"La Ferrassie_Grand Abri",40,0.938124,44.951776,"Chatelperronian","Middle Paleolithic","Europe",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"7863",7863,"La Ferrassie_Grand Abri",41,0.938124,44.951776,"Chatelperronian","Middle Paleolithic","Europe",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0
"7864",7864,"La Ferrassie_Grand Abri",42,0.938124,44.951776,"Chatelperronian","Middle Paleolithic","Europe",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0
"7865",7865,"La Ferrassie_Grand Abri",43,0.938124,44.951776,"Chatelperronian","Middle Paleolithic","Europe",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0
"7866",7866,"La Ferrassie_Grand Abri",44,0.938124,44.951776,"Chatelperronian","Middle Paleolithic","Europe",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
"7867",7867,"La Ferrassie_Grand Abri",45,0.938124,44.951776,"Chatelperronian","Middle Paleolithic","Europe",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0
"7868",7868,"La Ferrassie_Grand Abri",46,0.938124,44.951776,"Mousterian - Eurasia","Middle Paleolithic","Eurasia",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7869",7869,"La Ferrassie_Grand Abri",47,0.938124,44.951776,"Mousterian - Eurasia","Middle Paleolithic","Eurasia",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"7870",7870,"La Ferrassie_Grand Abri",48,0.938124,44.951776,"Mousterian - Eurasia","Middle Paleolithic","Eurasia",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"7871",7871,"La Ferrassie_Grand Abri",49,0.938124,44.951776,"Mousterian - Eurasia","Middle Paleolithic","Eurasia",22020,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"7872",7872,"La Ferrassie_Grand Abri",50,0.938124,44.951776,"-","-","-",37400,48100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7873",7873,"La Ferrassie_Grand Abri",51,0.938124,44.951776,"-","-","-",37400,48100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7874",7874,"La Ferrassie_Grand Abri",52,0.938124,44.951776,"-","-","-",37400,48100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7875",7875,"La Ferrassie_Grand Abri",52,0.938124,44.951776,"-","-","-",41800,57800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7876",7876,"La Ferrassie_Grand Abri",53,0.938124,44.951776,"-","-","-",37400,48100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7877",7877,"La Ferrassie_Grand Abri",53,0.938124,44.951776,"-","-","-",41800,57800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7878",7878,"La Ferrassie_Grand Abri",54,0.938124,44.951776,"-","-","-",37400,48100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7879",7879,"La Ferrassie_Grand Abri",54,0.938124,44.951776,"-","-","-",41800,57800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7880",7880,"La Ferrassie_Grand Abri",55,0.938124,44.951776,"-","-","-",37400,48100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7881",7881,"La Ferrassie_Grand Abri",55,0.938124,44.951776,"-","-","-",41800,57800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7882",7882,"La Ferrassie_Grand Abri",56,0.938124,44.951776,"-","-","-",37400,48100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7883",7883,"La Ferrassie_Grand Abri",56,0.938124,44.951776,"-","-","-",41800,57800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7884",7884,"La Ferrassie_Grand Abri",57,0.938124,44.951776,"-","-","-",30000,39100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7885",7885,"La Ferrassie_Grand Abri",57,0.938124,44.951776,"-","-","-",35300,45100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7886",7886,"La Ferrassie_Grand Abri",58,0.938124,44.951776,"-","-","-",35300,45100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7887",7887,"La Ferrassie_Grand Abri",59,0.938124,44.951776,"-","-","-",35300,45100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7888",7888,"La Ferrassie_Grand Abri",59,0.938124,44.951776,"-","-","-",39300,45100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7889",7889,"La Ferrassie_Grand Abri",60,0.938124,44.951776,"-","-","-",37400,48100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7890",7890,"La Ferrassie_Grand Abri",61,0.938124,44.951776,"-","-","-",41800,57800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7891",7891,"La Ferrassie_Grand Abri",62,0.938124,44.951776,"-","-","-",41800,78800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7892",7892,"La Ferrassie_Grand Abri",63,0.938124,44.951776,"-","-","-",41800,78800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7893",7893,"La Ferrassie_Grand Abri",64,0.938124,44.951776,"-","-","-",58500,100300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7894",7894,"La Folie",1,0.355811,46.617762,"Mousterian of Acheulean Tradition","Middle Paleolithic","Eurasia",55300,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"7895",7895,"La Grande Pile",1,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7896",7896,"La Grande Pile",1,6.503889,47.73333,"-","-","-",71000,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7897",7897,"La Grande Pile",36,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7898",7898,"La Grande Pile",37,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7899",7899,"La Grande Pile",38,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7900",7900,"La Grande Pile",39,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7901",7901,"La Grande Pile",40,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7902",7902,"La Grande Pile",41,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7903",7903,"La Grande Pile",42,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7904",7904,"La Grande Pile",43,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7905",7905,"La Grande Pile",44,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7906",7906,"La Grande Pile",45,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7907",7907,"La Grande Pile",46,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7908",7908,"La Grande Pile",47,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7909",7909,"La Grande Pile",48,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7910",7910,"La Grande Pile",49,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7911",7911,"La Grande Pile",50,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7912",7912,"La Grande Pile",51,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7913",7913,"La Grande Pile",52,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7914",7914,"La Grande Pile",53,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7915",7915,"La Grande Pile",54,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7916",7916,"La Grande Pile",55,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7917",7917,"La Grande Pile",56,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7918",7918,"La Grande Pile",57,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7919",7919,"La Grande Pile",58,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7920",7920,"La Grande Pile",59,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7921",7921,"La Grande Pile",60,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7922",7922,"La Grande Pile",61,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7923",7923,"La Grande Pile",62,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7924",7924,"La Grande Pile",63,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7925",7925,"La Grande Pile",64,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7926",7926,"La Grande Pile",65,6.503889,47.73333,"-","-","-",14000,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
